文件ID,文件名称,文件状态,创建时间,视频时长,视频大小,最近更新,类别,标签,视频地址（原始）,视频地址（原始带水印）,视频地址（手机MP4）,视频地址（标清MP4）,视频地址（高清MP4）,视频地址（超清MP4）,视频地址（手机FLV）,视频地址（标清FLV）,视频地址（高清FLV）,视频地址（手机HLS）,视频地址（标清HLS）,视频地址（高清HLS）,视频地址（超清HLS）,视频含播放器发布HTML,视频含播放器FLASH代码,视频含播放器IFRAME代码,分享（原始）,分享（原始带水印）,分享（手机MP4）,分享（标清MP4）,分享（高清MP4）,分享（超清MP4）,分享（手机FLV）,分享（标清FLV）,分享（高清FLV）,分享（手机HLS）,分享（标清HLS）,分享（高清HLS）,分享（超清HLS）
"	5285890792069028047",VID_20180707_073902_640,正常,"2019-07-28 09:23:35",15,"	1049816","2019-07-28 09:23:39",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/0711ebf05285890792069028047/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792069028047"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792069028047"",""app_id"":1252064124,""width"":360,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792069028047"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792069028047&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792069028047/iplayer.html?appid=1252064124&fileid=5285890792069028047&autoplay=0&sw=360&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792069063336",VID_20180707_073925_640,正常,"2019-07-28 09:23:45",66,"	4789466","2019-07-28 09:23:46",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/07579cb05285890792069063336/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792069063336"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792069063336"",""app_id"":1252064124,""width"":360,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792069063336"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792069063336&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792069063336/iplayer.html?appid=1252064124&fileid=5285890792069063336&autoplay=0&sw=360&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792069063792",VID_20180707_185036_640,正常,"2019-07-28 09:23:49",24,"	1745386","2019-07-28 09:23:50",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/0757ae765285890792069063792/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792069063792"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792069063792"",""app_id"":1252064124,""width"":360,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792069063792"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792069063792&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792069063792/iplayer.html?appid=1252064124&fileid=5285890792069063792&autoplay=0&sw=360&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792069057457",VID_20180707_195451_640,正常,"2019-07-28 09:23:56",41,"	2952133","2019-07-28 09:23:57",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/0747ba375285890792069057457/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792069057457"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792069057457"",""app_id"":1252064124,""width"":360,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792069057457"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792069057457&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792069057457/iplayer.html?appid=1252064124&fileid=5285890792069057457&autoplay=0&sw=360&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792069064327",VID_20180708_173909_640,正常,"2019-07-28 09:24:00",22,"	1538403","2019-07-28 09:24:02",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/075828f15285890792069064327/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792069064327"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792069064327"",""app_id"":1252064124,""width"":360,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792069064327"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792069064327&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792069064327/iplayer.html?appid=1252064124&fileid=5285890792069064327&autoplay=0&sw=360&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792069029408",VID_20180708_174321_640,正常,"2019-07-28 09:24:10",71,"	4851843","2019-07-28 09:24:10",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/071288d25285890792069029408/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792069029408"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792069029408"",""app_id"":1252064124,""width"":360,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792069029408"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792069029408&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792069029408/iplayer.html?appid=1252064124&fileid=5285890792069029408&autoplay=0&sw=360&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792069029854",VID_20180708_174920_640,正常,"2019-07-28 09:24:17",59,"	4028985","2019-07-28 09:24:18",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/07129a775285890792069029854/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792069029854"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792069029854"",""app_id"":1252064124,""width"":360,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792069029854"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792069029854&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792069029854/iplayer.html?appid=1252064124&fileid=5285890792069029854&autoplay=0&sw=360&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792069058738",VID_20180709_224404_640,正常,"2019-07-28 09:24:21",13,"	888145","2019-07-28 09:24:22",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/0748531a5285890792069058738/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792069058738"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792069058738"",""app_id"":1252064124,""width"":360,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792069058738"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792069058738&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792069058738/iplayer.html?appid=1252064124&fileid=5285890792069058738&autoplay=0&sw=360&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792069065491",VID_20180715_163602_640,正常,"2019-07-28 09:24:25",23,"	1651103","2019-07-28 09:24:27",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/0758ba745285890792069065491/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792069065491"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792069065491"",""app_id"":1252064124,""width"":360,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792069065491"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792069065491&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792069065491/iplayer.html?appid=1252064124&fileid=5285890792069065491&autoplay=0&sw=360&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792069059099",VID_20180720_192448_640,正常,"2019-07-28 09:24:30",25,"	1795481","2019-07-28 09:24:31",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/0748c27b5285890792069059099/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792069059099"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792069059099"",""app_id"":1252064124,""width"":360,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792069059099"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792069059099&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792069059099/iplayer.html?appid=1252064124&fileid=5285890792069059099&autoplay=0&sw=360&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
